timestamp,speed,current,duty_cycle
1731356135.3449602,955.6446167814611,2.787681140013336,52.05725341760843
1731356135.35549,966.9471183447758,2.637488551190795,51.044914208083526
1731356135.3657029,1018.7745544657646,2.3543344922327076,47.98639827768475
1731356135.375766,931.9336573062877,2.3899130019933366,49.51643451506335
1731356135.3859274,986.4168664989382,2.7853384804716166,52.45596176429949
1731356135.396038,1030.8462668471036,1.9924028233297264,50.2096278776747
1731356135.4062035,999.4050528087805,2.469613724261849,48.856087435865966
1731356135.416726,892.9367023570853,2.2884952821114855,48.05491852254236
1731356135.4268272,991.5591364037195,2.430524649167178,50.7017410548571
1731356135.4371078,928.9041995292487,2.1510954911071885,47.41123842681714
1731356135.4473486,1040.9146428237887,2.281905304708139,50.865070516991224
1731356135.4578764,881.9859677737386,2.1503883219115023,49.23939169246999
1731356135.4684212,950.5294740816782,2.549218589355382,49.41461982057735
1731356135.4785748,1052.517569881289,2.4835209088721557,50.67456050996873
1731356135.4888604,1077.3634037700767,2.7212035896547038,47.16987450413516
1731356135.499307,968.1087635010952,2.4811433877390763,51.89252295488943
1731356135.5094528,999.2684265085178,2.6788528247971763,47.17868939437078
1731356135.5196195,983.3416763260217,2.4422517391343184,49.77236670705359
1731356135.5298193,1053.0640791569185,2.449974432515349,54.02727224151642
1731356135.5402336,1002.1966565850726,2.31869952001126,49.05420002506218
1731356135.550601,1030.4441416930138,2.518276949491146,51.90281160384053
1731356135.561121,1097.825493935312,2.6775159435646634,48.22020023648235
1731356135.5716393,851.9699144362273,2.555990939864501,52.970174670688635
1731356135.5819159,1099.0250866830033,2.1322658161565133,52.749848813477904
1731356135.5923347,1014.9038428718841,2.7424088430751294,48.185510507982464
1731356135.6027036,994.7302231909385,2.330120837798231,48.454106068172464
1731356135.613232,940.163549994653,2.631471321677509,48.48245055086624
1731356135.6233811,973.4505163737992,2.4697305638954554,50.825228639263834
1731356135.633762,1002.2072684621555,2.4112937485009116,49.96599740056199
1731356135.6440039,989.0018468406047,2.3906386526714893,51.55494742594486
1731356135.6541288,1003.4739360761762,2.586590311316664,49.62622412992206
1731356135.6646824,1081.1512673379868,2.6370423310257642,47.96149486922183
1731356135.675204,971.2267960952273,2.3633641869752484,49.85040159736422
1731356135.6857233,966.9756596935093,2.996196515747138,53.149720771052394
1731356135.6960466,987.4191979233289,2.407094816426348,49.799747347745196
1731356135.7063746,983.857051354296,2.6124522624317437,49.04383395539384
1731356135.7166302,918.9033499675304,2.5745956461218014,52.189235112766795
1731356135.727218,983.3578477396277,2.531223055610557,52.90880585782312
1731356135.7377298,987.3457819245175,2.2143092403677485,54.671832011121985
1731356135.748086,1057.5012207718655,2.1505017957405803,49.869283992032095
1731356135.758349,1085.7566371877272,2.325226309180105,52.138470167991784
1731356135.7689168,870.5534854201013,2.545768107564391,51.11213533501257
1731356135.7794766,1058.582412829947,2.387559289152146,52.56647248640118
1731356135.790066,972.7220051093768,2.5316660220847274,52.07957524451811
1731356135.8008952,991.868861281104,2.370464728879346,49.69528908818021
1731356135.8114374,1112.7693172965055,2.6763831477167948,51.01384490866151
1731356135.821785,910.7671064340286,2.4155916681336627,47.82715332714646
1731356135.8322332,1027.6830416516043,2.8932354558636373,49.98743990977942
1731356135.842752,924.4094671115737,2.511753562544538,51.08645190764826
1731356135.8531487,907.0967287700722,2.4478118622415814,50.457437314694346
1731356135.8636727,994.2132299767599,2.3197361088792237,51.460428453108065
1731356135.8739214,1044.826004901804,2.6519177453117813,50.27771086479363
1731356135.884255,1017.0990092453192,2.3464345665739126,51.74947936588285
1731356135.894777,929.504076649076,2.264316686244676,51.437690859502844
1731356135.9053438,970.6395559170585,2.764734849672852,52.02009084139235
1731356135.9158735,999.5062950748815,2.6150013981694658,52.94045973526754
1731356135.9263175,996.3944535572278,2.5561666162092194,51.787097591611975
1731356135.9368546,1053.1742172075276,2.2851036983289292,48.5986292005458
1731356135.9473886,1006.91084838078,2.567890943312608,50.84676359337091
1731356135.95766,1085.0064497782428,2.633171205203319,52.5231720612621
